index,commentaires
179,Excellent value for a trip to Paris. Very short walk to train which takes you into the center of Paris in ~20 mins. Dominique is very kind and offered me suggestions for food and things to do in his neighborhood.
179,"Dominique is a great Airbnb host. He goes out of his way to make sure you feel comfortable. Great checkin process, he’s kind, and his place is in a great location (5 minute walk from la place metro station). You can also take the train straight from the airport to his place without transferring train lines. GREAT VALUE."
179,"Buena ubicación, si bien no está en París el metro está muy cerca y el acceso es muy sencillo. Zona bonita con opciones de comida a buen precio. La panadería mas cercana es verdaderamente deliciosa también hay un supermercado. La habitación es muy cómoda y el anfitrión adorable"
179,Dominique was an excellent host who had everything ready for us when we arrived (he even ran the aircon to cool down the room before arrival).  He's a very relaxed and accommodating host and we enjoyed our stay.
179,"I was a bit nervous because this was my first BNB. Dominique was very welcoming. He had a jug of cool water waiting for us in our room, which was very welcome on the hot afternoon of our arrival. 
The restaurant he suggested was great! Our favourite for our time in Paris! 
HIs home is a bit of a commute from the main tourist areas, but nice and quiet. The patio was a nice spot for breakfasts. The local bakery was nice too. We were comfortable walking there from the train, even in the evenings.
Dominique was a great help with transit information. We had a LOT of issues with trains. Maybe just bad timing, maybe because we aren't used to using public transit. Dominique was very helpful and even printed off directions for us once when we were really at a loss for how to get where we needed to be. ( (Hidden by Airbnb) maps would only give directions that included a train station in Paris that was not in service for repairs! Dominique found us ways to bus around it.)
I would definitely choose to stay there again if I am back in the area."
179,"Dominique’s place is well located about 3 minutes from the Metro , besides he is a great musician who will play Piano or guitar for you. He also went out of his way to help me."
179,"The place was wonderful, nice views of the surrounding area from the balcony. Great value and a good location, only a 5 minute walk from the RER and around the corner from a very nice bakery. We would stay here again."
179,"Dominique is a great host, very easy to communicate with. The place is very nice and very private, it was a comfortable bed, a private bathroom and a nice view. It's located in a quite neighborhood and very close to a RER station that connects directly to the Charles de Gaulle airport. We had a pleasant time at Dominique's!"
179,"Loved this Airbnb! It had everything we needed for a quick stay before flying out of CDG the next day, and especially loved that it was a very short walk to RER. Comfy bed, strong wifi, AC. Dominique was very flexible about check in time and so welcoming. He’s a kind, friendly soul and we absolutely loved listening to him make music downstairs!"
179,Dominique is so nice and he sings well. And the location is so good.
179,"Dominique is very kind. The village is outside París, but worth the Time because Arcueil is gorgeous. The location Is great. Just 2 blocks away from the subway, 15 mins to París.  The room has great terrace where you can have your own bohemian night with wine and music. 

We had a great time!"
179,Domenique es un buen anfitrión.. Muy bohemio.. Es músico. Pero no afecta tu tranquilidad
179,Dominique was amazing with great recommendations for local restaurants
179,Dominique is an amazing host. He is extremely  approachable with whatever help is required. The place is as listed just that the bathroom space does not have a door and there are too many stuff in the bathroom which might be a problem for Indian travellers. If that is not a problem then the place is highly recommended especially because of Dominique who is a very friendly and warm person.
179,"Dominique’s place is in a perfect location, on the same train line as the airport and main train station as well as the line into the centre of Paris. A short walk 5 minutes from the station. Dominique was very accommodating, we arrived late at night and left very early in the morning which he didn’t mind.  We had a lovely stay, it was clean, spacious and had lots of character. Would definitely recommend to anyone wanting to visit Paris, great value for money."
179,"Great stay! Dominique is very friendly, fast to communicate and a very talented musician. He even gave us an impromptu performance :-). The room was big and comfy, and the AC unit was very much welcome in these hot days. Location is very close to Laplace station and there is a lovely boulangerie (aux délices d’Arcueil) nearby for a quick breakfast. Would definitely stay again!"
179,Would not stay while construction is going on
179,"Wow, what a beautiful place near Paris! Cecile was marvelous in helping us while Dominique was away. We really loved this spot and it was a close train ride to the city. I would love to stay here again and meet Dominique. His flat was fantastic and very hospitable. Thank you!"
179,"El apartamento es cerca a una estación, supermercados, es seguro. El apartamento tiene todo lo que necesitas es muy limpio y tranquilo. Dominique y Cecile siempre estuvieron pendiente de colaborarnos en todo lo que necesitamos."
179,"Dominique is a great host. He is very friendly and accommodating. He gives great tips and communicates well. This place is so close from the metro which is very convenient. I recommend this place if you are looking for an alternative to an expensive hotel. It is just outside Paris, so it is noticeably quieter than the city."
179,"This accommodation is the best place in Paris if you’re traveling under budget, considering the value and the location.
Dominique was so helpful and very responsive to our messages, and in my opinion he’s a great host same as being a great musician"
179,"We enjoyed our stay at Dominique's place mid April. He was a very accomodating host and communicates very well in english. His flat is located in a safe neighborhood, which is near the metro station, good if you're staying out late."
179,"Ben raggiungibile dai servizi, zona tranquilla."
179,Dominique is a great host always willing to answer any questions or problems you may have. The apartment is close to the metro and restaurants within 5 min walking distance. Space is in a quiet neighbourhood the room is warm and comes with a balcony terrace. Highly recommend when staying in Paris on a budget. I suggest visiting Le Ptit Bistro for good authentic French food nearby.
179,Dominique is amazing! This place is fantastic. It’s so close to everything. We took a one hour walk to Paris and were so enchanted with everything we saw. He also gave us two recommendations to eat that were phenomenal—definitely check out le petit bistrot which is a 5 minute walk away. Dominique greeted us with coffee and amazing music. This was my first experience with an AirBnB and it set the standard so high. His house is filled with so many beautiful pieces of art and Knick knacks. We super appreciated the black out shutters as we were jet lagged and he was so flexible with our check out so we could go eat. Definitely will be back. And this neighbourhood is underrated. Beautiful and quiet and right by the RER making the trip to the airport quick.
