index,commentaires
1,"I stayed in this apartment with my mom. I picked this home because of the proximity to Notre-Dame. Host are friendly and responsive. The apartment is small and charming,  however,  I was discourage to find out how noisy it was and that we have to go to the basement to use the bathroom.  The street is very very noisy and the first floor apartment feels too close to the street to hear busy restaurant conversations across the street. Traffic did not seemed to quiet much thru the night. There are no walls but curtains making it hard to feel private. We could hear the upstairs neighbor early morning and nigh time. I disliked going down the narrow steps to the bathroom and kitchen. Small children/older guess may have a difficult time going down the steps, specially at nights.  Paris is charming and we visit often and hope to visit again."
1,"Un bel endroit, très bien situé ."
1,Hôtel bien situé dans un quartier vivant et dynamique.
1,"Excellent rapport qualité prix, qui plus est idéalement situé !"
1,"Un confort simple et réel, une déco joliment désuète, le calme des chambres, un très bon lit,
la propreté des lieux.. en ce qui me concerne, c'est tout ce que je souhaitais, sans parler de l'emplacement ds Paris !"
1,"De passage très rapidement à Paris pour une nuit, je vous recommande cet hôtel avec un très bon rapport qualite prix. J'ai dormi très confortablement dans un lit douillet !"
1,"Emplacement et accueil irréprochables.
Mais la Louisiane mériterait un coup de frais."
1,"Idéalement situé pour visiter Paris. Bon rapport qualité/prix, même si les chambres mériteraient un bon rafraîchissement."
1,Idéal pour avoir un pied à terre pour visiter Paris
1,"Très bon établissement, très bien situé"
1,"L’hôtel est un bâtiment très vieux avec des couloirs longs et étroits qui ne sont pas rassurants.  Le parquet craque à tous les étages et il n’y pas d’insonorisation... Mais le lit est très confortable, pour le prix c’est tout à fait raisonnable. En dehors de cela l’emplacement est parfait à proximité d’une petite rue avec de nombreux bars et restaurants très appréciables."
1,"Accueil, emplacement, propreté et rapport qualité prix excellent. A recommander "
1,Bonne situation géographique
1,Chambre propre et correcte. Emplacement idéal. Calme.
1,"Accueil chaleureux, chambre confortable, bien chauffée, il faisait froid à Paris.  Buffet très agréable."
1,"Comme d'habitude, à La Louisiane, on n'est jamais déçu. C'est plus qu'un hôtel, on s'y sent comme chez soi dans un emplacement de rêve en plein coeur de la capitale."
1,Lieu très bien situé et hôtel atypique avec une belle chambre et vue parfaite
1,"Tout était parfait!
Excellent accueil, propreté, un lit douillet et un emplacement exceptionnel.
et, cerise sur le gâteau, un petit déjeuner bien garni (sucré et salé)
Très bon rapport qualité prix."
1,"Hôtel en plein cœur du 6eme, avec beaucoup de cachet.
Décalage quand même entre la beauté du hall et celui des chambres.
Magnifique petit déjeuner."
1,"La chambre est très calme, très confortable et pourtant elle se situe au cœur de Paris, dans un quartier très vivant et très dynamique. Elle est très bien située, à 10 mn à pied seulement de Notre Dame et 30 mn environ de tous les autres sites (Le Louvre...). Le métro est à 3 mn à pied seulement.... Le personnel de l'hôtel est très accueillant... je recommande vivement !"
1,Logement bien situé
1,"Un excellent séjour en l' hôtel de la Louisiane et une expérience à renouveler.
Un hôtel chaleureux, familial, aux tarifs vraiment très abordables, situé dans le triangle d'or germanopratin, entre Saint-Michel, Odéon, la Seine, non loin du Louvre ou de Notre-Dame.
Toutes mes attentes, et plus encore, ont été comblé lors de ce séjour enrichissant. Une ambiance vraiment parisienne, des rues animées du soir au matin près de l'hôtel, dans le Paris historique, près de galeries ou de cafés mythiques : le vieux   "" Procope"" de Voltaire et des auteurs de l' Encyclopédie  ; la brasserie "" Flore "", de Sartre à Beigbeder, entre autres. Un hôtel étrangement calme, avec une literie d'exception, propice au repos voire à la méditation et à la création. Beaucoup d'artistes - écrivains, cinéastes - ont séjourné à la Louisiane et y séjournent encore, inspirés par cet ancien monastère transformé en hôtel depuis plusieurs générations. Un personnel extrêmement bienveillant, plein d'humour, à la disposition des hôtes en toutes circonstances.  A recommander."
1,"Charmant hôtel ""vintage"" dans ce quartier exceptionnel,  à deux pas de la Seine avec un choix multiples de brasseries., de monuments à visiter ainsi que le batobus accessibles à pieds   L 'hôtel La Louisiane ne peut laisser indifférent quand on connait les noms de ceux qui ont laissés leurs empreintes dans ce lieu. On lui pardonne ses imperfections car on y passe que la nuit en tant que touristes . Personnel tres serviables et agreables."
